pert_iname,target,broad_id
metoclopramide,HTR4,BRD-K75641298-003-25-0
metocurine,CHRM2,BRD-K16484091-001-01-1
metocurine,CHRNA2,BRD-K16484091-001-01-1
metolazone,SLC12A3,BRD-A61793559-001-16-4
metolazone,SLC12A3,BRD-A61793559-001-15-6
metolazone,SLC12A3,BRD-A61793559-001-14-9
metoprolol,ADRB1,BRD-A03623303-046-15-0
metoprolol,ADRB1,BRD-A03623303-045-09-5
metoprolol,ADRB1,BRD-A03623303-046-14-3
metoprolol,ADRB2,BRD-A03623303-046-15-0
metoprolol,ADRB2,BRD-A03623303-045-09-5
metoprolol,ADRB2,BRD-A03623303-046-14-3
metoxibutropate,PTGS1,BRD-A71725768-001-01-3
metoxibutropate,PTGS2,BRD-A71725768-001-01-3
metrifonate,ACHE,BRD-A22101059-001-15-5
metrifonate,ACHE,BRD-A22101059-001-13-0
metrifonate,ACHE,BRD-A22101059-001-14-8
metronidazole,CYP2C9,BRD-K52020312-001-25-0
metronidazole,CYP2C9,BRD-K52020312-001-26-8
metronidazole,CYP3A4,BRD-K52020312-001-25-0
metronidazole,CYP3A4,BRD-K52020312-001-26-8
metyrapone,CYP11B1,BRD-K46862739-001-15-0
metyrapone,CYP11B1,BRD-K46862739-001-13-5
metyrapone,CYP11B1,BRD-K46862739-001-14-3
mevastatin,HMGCR,BRD-K94441233-001-15-5
mevastatin,HMGCR,BRD-K94441233-001-17-1
mevastatin,HMGCR,BRD-K94441233-001-16-3
mevastatin,HMGCR,BRD-K94441233-001-13-0
mevastatin,HMGCR,BRD-K94441233-001-12-2
mexiletine,AHR,BRD-A64092382-003-18-3
mexiletine,AHR,BRD-A64092382-003-17-5
mexiletine,AHR,BRD-A64092382-003-19-1
mexiletine,AHR,BRD-A64092382-003-16-7
mexiletine,SCN4A,BRD-A64092382-003-18-3
mexiletine,SCN4A,BRD-A64092382-003-17-5
mexiletine,SCN4A,BRD-A64092382-003-19-1
mexiletine,SCN4A,BRD-A64092382-003-16-7
mexiletine,SCN5A,BRD-A64092382-003-18-3
mexiletine,SCN5A,BRD-A64092382-003-17-5
mexiletine,SCN5A,BRD-A64092382-003-19-1
mexiletine,SCN5A,BRD-A64092382-003-16-7
ME0328,PARP3,BRD-A63444178-001-01-5
MF-101,CYP19A1,BRD-K34328244-001-01-4
MF-101,XDH,BRD-K34328244-001-01-4
MG-132,PSMB1,BRD-K60230970-001-17-5
MG-132,PSMB1,BRD-K60230970-001-13-4
MG-132,PSMB1,BRD-K60230970-001-16-7
MG-624,CHRNA7,BRD-K03128577-005-07-0
MG-624,CHRNA7,BRD-K03128577-005-06-2
MGCD-265,AXL,BRD-K56277358-001-07-5
MGCD-265,MET,BRD-K56277358-001-07-5
MI-14,PI4KB,BRD-K26726854-001-01-0
mianserin,ADRA1A,BRD-A19661776-003-28-4
mianserin,ADRA1A,BRD-A19661776-003-27-6
mianserin,ADRA1A,BRD-A19661776-003-26-8
mianserin,ADRA1A,BRD-A19661776-003-25-0
mianserin,ADRA1B,BRD-A19661776-003-28-4
mianserin,ADRA1B,BRD-A19661776-003-27-6
mianserin,ADRA1B,BRD-A19661776-003-26-8
mianserin,ADRA1B,BRD-A19661776-003-25-0
mianserin,ADRA1D,BRD-A19661776-003-28-4
mianserin,ADRA1D,BRD-A19661776-003-27-6
mianserin,ADRA1D,BRD-A19661776-003-26-8
mianserin,ADRA1D,BRD-A19661776-003-25-0
mianserin,ADRA2A,BRD-A19661776-003-28-4
mianserin,ADRA2A,BRD-A19661776-003-27-6
mianserin,ADRA2A,BRD-A19661776-003-26-8
mianserin,ADRA2A,BRD-A19661776-003-25-0
mianserin,ADRA2B,BRD-A19661776-003-28-4
mianserin,ADRA2B,BRD-A19661776-003-27-6
mianserin,ADRA2B,BRD-A19661776-003-26-8
mianserin,ADRA2B,BRD-A19661776-003-25-0
mianserin,ADRA2C,BRD-A19661776-003-28-4
mianserin,ADRA2C,BRD-A19661776-003-27-6
mianserin,ADRA2C,BRD-A19661776-003-26-8
mianserin,ADRA2C,BRD-A19661776-003-25-0
mianserin,DRD1,BRD-A19661776-003-28-4
mianserin,DRD1,BRD-A19661776-003-27-6
mianserin,DRD1,BRD-A19661776-003-26-8
mianserin,DRD1,BRD-A19661776-003-25-0
mianserin,DRD2,BRD-A19661776-003-28-4
mianserin,DRD2,BRD-A19661776-003-27-6
mianserin,DRD2,BRD-A19661776-003-26-8
mianserin,DRD2,BRD-A19661776-003-25-0
mianserin,DRD3,BRD-A19661776-003-28-4
mianserin,DRD3,BRD-A19661776-003-27-6
mianserin,DRD3,BRD-A19661776-003-26-8
mianserin,DRD3,BRD-A19661776-003-25-0
mianserin,DRD5,BRD-A19661776-003-28-4
mianserin,DRD5,BRD-A19661776-003-27-6
mianserin,DRD5,BRD-A19661776-003-26-8
mianserin,DRD5,BRD-A19661776-003-25-0
mianserin,HRH1,BRD-A19661776-003-28-4
mianserin,HRH1,BRD-A19661776-003-27-6
mianserin,HRH1,BRD-A19661776-003-26-8
mianserin,HRH1,BRD-A19661776-003-25-0
mianserin,HRH2,BRD-A19661776-003-28-4
mianserin,HRH2,BRD-A19661776-003-27-6
mianserin,HRH2,BRD-A19661776-003-26-8
mianserin,HRH2,BRD-A19661776-003-25-0
mianserin,HRH4,BRD-A19661776-003-28-4
mianserin,HRH4,BRD-A19661776-003-27-6
mianserin,HRH4,BRD-A19661776-003-26-8
mianserin,HRH4,BRD-A19661776-003-25-0
mianserin,HTR1A,BRD-A19661776-003-28-4
mianserin,HTR1A,BRD-A19661776-003-27-6
mianserin,HTR1A,BRD-A19661776-003-26-8
mianserin,HTR1A,BRD-A19661776-003-25-0
mianserin,HTR1F,BRD-A19661776-003-28-4
mianserin,HTR1F,BRD-A19661776-003-27-6
mianserin,HTR1F,BRD-A19661776-003-26-8
mianserin,HTR1F,BRD-A19661776-003-25-0
mianserin,HTR2A,BRD-A19661776-003-28-4
mianserin,HTR2A,BRD-A19661776-003-27-6
mianserin,HTR2A,BRD-A19661776-003-26-8
mianserin,HTR2A,BRD-A19661776-003-25-0
mianserin,HTR2B,BRD-A19661776-003-28-4
mianserin,HTR2B,BRD-A19661776-003-27-6
mianserin,HTR2B,BRD-A19661776-003-26-8
mianserin,HTR2B,BRD-A19661776-003-25-0
mianserin,HTR2C,BRD-A19661776-003-28-4
mianserin,HTR2C,BRD-A19661776-003-27-6
mianserin,HTR2C,BRD-A19661776-003-26-8
mianserin,HTR2C,BRD-A19661776-003-25-0
mianserin,HTR6,BRD-A19661776-003-28-4
mianserin,HTR6,BRD-A19661776-003-27-6
mianserin,HTR6,BRD-A19661776-003-26-8
mianserin,HTR6,BRD-A19661776-003-25-0
mianserin,HTR7,BRD-A19661776-003-28-4
mianserin,HTR7,BRD-A19661776-003-27-6
mianserin,HTR7,BRD-A19661776-003-26-8
mianserin,HTR7,BRD-A19661776-003-25-0
mianserin,OPRK1,BRD-A19661776-003-28-4
mianserin,OPRK1,BRD-A19661776-003-27-6
mianserin,OPRK1,BRD-A19661776-003-26-8
mianserin,OPRK1,BRD-A19661776-003-25-0
mianserin,SLC6A2,BRD-A19661776-003-28-4
mianserin,SLC6A2,BRD-A19661776-003-27-6
mianserin,SLC6A2,BRD-A19661776-003-26-8
mianserin,SLC6A2,BRD-A19661776-003-25-0
mianserin,SLC6A3,BRD-A19661776-003-28-4
mianserin,SLC6A3,BRD-A19661776-003-27-6
mianserin,SLC6A3,BRD-A19661776-003-26-8
mianserin,SLC6A3,BRD-A19661776-003-25-0
mianserin,SLC6A4,BRD-A19661776-003-28-4
mianserin,SLC6A4,BRD-A19661776-003-27-6
mianserin,SLC6A4,BRD-A19661776-003-26-8
mianserin,SLC6A4,BRD-A19661776-003-25-0
mibampator,GRIA1,BRD-K42981054-001-01-9
mibefradil,ANO1,BRD-K09549677-300-03-4
mibefradil,ANO1,BRD-K09549677-300-04-2
mibefradil,CACNA1C,BRD-K09549677-300-03-4
mibefradil,CACNA1C,BRD-K09549677-300-04-2
mibefradil,CACNA1D,BRD-K09549677-300-03-4
mibefradil,CACNA1D,BRD-K09549677-300-04-2
mibefradil,CACNA1F,BRD-K09549677-300-03-4
mibefradil,CACNA1F,BRD-K09549677-300-04-2
mibefradil,CACNA1G,BRD-K09549677-300-03-4
mibefradil,CACNA1G,BRD-K09549677-300-04-2
mibefradil,CACNA1H,BRD-K09549677-300-03-4
mibefradil,CACNA1H,BRD-K09549677-300-04-2
mibefradil,CACNA1I,BRD-K09549677-300-03-4
mibefradil,CACNA1I,BRD-K09549677-300-04-2
mibefradil,CACNA1S,BRD-K09549677-300-03-4
mibefradil,CACNA1S,BRD-K09549677-300-04-2
mibefradil,CACNB1,BRD-K09549677-300-03-4
mibefradil,CACNB1,BRD-K09549677-300-04-2
mibefradil,CACNB2,BRD-K09549677-300-03-4
mibefradil,CACNB2,BRD-K09549677-300-04-2
mibefradil,CACNB3,BRD-K09549677-300-03-4
mibefradil,CACNB3,BRD-K09549677-300-04-2
mibefradil,CACNB4,BRD-K09549677-300-03-4
mibefradil,CACNB4,BRD-K09549677-300-04-2
mibefradil,CATSPER1,BRD-K09549677-300-03-4
mibefradil,CATSPER1,BRD-K09549677-300-04-2
mibefradil,CATSPER2,BRD-K09549677-300-03-4
mibefradil,CATSPER2,BRD-K09549677-300-04-2
mibefradil,CATSPER3,BRD-K09549677-300-03-4
mibefradil,CATSPER3,BRD-K09549677-300-04-2
mibefradil,CATSPER4,BRD-K09549677-300-03-4
mibefradil,CATSPER4,BRD-K09549677-300-04-2
miconazole,KCNH2,BRD-A82396632-008-30-8
miconazole,KCNH2,BRD-A82396632-001-16-2
miconazole,KCNH2,BRD-A82396632-008-28-2
miconazole,KCNH2,BRD-A82396632-008-29-0
miconazole,KCNH6,BRD-A82396632-008-30-8
miconazole,KCNH6,BRD-A82396632-001-16-2
miconazole,KCNH6,BRD-A82396632-008-28-2
miconazole,KCNH6,BRD-A82396632-008-29-0
miconazole,KCNH7,BRD-A82396632-008-30-8
miconazole,KCNH7,BRD-A82396632-001-16-2
miconazole,KCNH7,BRD-A82396632-008-28-2
miconazole,KCNH7,BRD-A82396632-008-29-0
miconazole,KCNMA1,BRD-A82396632-008-30-8
miconazole,KCNMA1,BRD-A82396632-001-16-2
miconazole,KCNMA1,BRD-A82396632-008-28-2
miconazole,KCNMA1,BRD-A82396632-008-29-0
miconazole,KCNMB1,BRD-A82396632-008-30-8
miconazole,KCNMB1,BRD-A82396632-001-16-2
miconazole,KCNMB1,BRD-A82396632-008-28-2
miconazole,KCNMB1,BRD-A82396632-008-29-0
miconazole,KCNMB2,BRD-A82396632-008-30-8
miconazole,KCNMB2,BRD-A82396632-001-16-2
miconazole,KCNMB2,BRD-A82396632-008-28-2
miconazole,KCNMB2,BRD-A82396632-008-29-0
miconazole,KCNMB3,BRD-A82396632-008-30-8
miconazole,KCNMB3,BRD-A82396632-001-16-2
miconazole,KCNMB3,BRD-A82396632-008-28-2
miconazole,KCNMB3,BRD-A82396632-008-29-0
miconazole,KCNMB4,BRD-A82396632-008-30-8
miconazole,KCNMB4,BRD-A82396632-001-16-2
miconazole,KCNMB4,BRD-A82396632-008-28-2
miconazole,KCNMB4,BRD-A82396632-008-29-0
miconazole,KCNN1,BRD-A82396632-008-30-8
miconazole,KCNN1,BRD-A82396632-001-16-2
miconazole,KCNN1,BRD-A82396632-008-28-2
miconazole,KCNN1,BRD-A82396632-008-29-0
miconazole,KCNN2,BRD-A82396632-008-30-8
miconazole,KCNN2,BRD-A82396632-001-16-2
miconazole,KCNN2,BRD-A82396632-008-28-2
miconazole,KCNN2,BRD-A82396632-008-29-0
miconazole,KCNN3,BRD-A82396632-008-30-8
miconazole,KCNN3,BRD-A82396632-001-16-2
miconazole,KCNN3,BRD-A82396632-008-28-2
miconazole,KCNN3,BRD-A82396632-008-29-0
miconazole,KCNN4,BRD-A82396632-008-30-8
miconazole,KCNN4,BRD-A82396632-001-16-2
miconazole,KCNN4,BRD-A82396632-008-28-2
miconazole,KCNN4,BRD-A82396632-008-29-0
miconazole,NOS2,BRD-A82396632-008-30-8
miconazole,NOS2,BRD-A82396632-001-16-2
miconazole,NOS2,BRD-A82396632-008-28-2
miconazole,NOS2,BRD-A82396632-008-29-0
miconazole,NOS3,BRD-A82396632-008-30-8
miconazole,NOS3,BRD-A82396632-001-16-2
miconazole,NOS3,BRD-A82396632-008-28-2
miconazole,NOS3,BRD-A82396632-008-29-0
miconazole,TRPM2,BRD-A82396632-008-30-8
miconazole,TRPM2,BRD-A82396632-001-16-2
miconazole,TRPM2,BRD-A82396632-008-28-2
miconazole,TRPM2,BRD-A82396632-008-29-0
miconazole,TRPV5,BRD-A82396632-008-30-8
miconazole,TRPV5,BRD-A82396632-001-16-2
miconazole,TRPV5,BRD-A82396632-008-28-2
miconazole,TRPV5,BRD-A82396632-008-29-0
midafotel,GRIN2A,BRD-K45163704-001-02-3
midafotel,GRIN2A,BRD-K45163704-001-01-5
midafotel,GRIN2B,BRD-K45163704-001-02-3
midafotel,GRIN2B,BRD-K45163704-001-01-5
midafotel,GRIN2C,BRD-K45163704-001-02-3
midafotel,GRIN2C,BRD-K45163704-001-01-5
midafotel,GRIN2D,BRD-K45163704-001-02-3
midafotel,GRIN2D,BRD-K45163704-001-01-5
midodrine,ADRA1A,BRD-A79981887-003-16-4
midodrine,ADRA1B,BRD-A79981887-003-16-4
midodrine,ADRA1D,BRD-A79981887-003-16-4
midostaurin,FLT3,BRD-K13646352-001-03-8
midostaurin,PRKCG,BRD-K13646352-001-03-8
mifepristone,AR,BRD-K37270826-001-29-2
mifepristone,AR,BRD-K37270826-001-31-8
mifepristone,AR,BRD-K37270826-001-27-6
mifepristone,AR,BRD-K37270826-001-30-0
mifepristone,AR,BRD-K37270826-001-26-8
mifepristone,NR1I2,BRD-K37270826-001-29-2
mifepristone,NR1I2,BRD-K37270826-001-31-8
mifepristone,NR1I2,BRD-K37270826-001-27-6
mifepristone,NR1I2,BRD-K37270826-001-30-0
mifepristone,NR1I2,BRD-K37270826-001-26-8
mifepristone,NR3C1,BRD-K37270826-001-29-2
mifepristone,NR3C1,BRD-K37270826-001-31-8
mifepristone,NR3C1,BRD-K37270826-001-27-6
mifepristone,NR3C1,BRD-K37270826-001-30-0
mifepristone,NR3C1,BRD-K37270826-001-26-8
mifepristone,PGR,BRD-K37270826-001-29-2
mifepristone,PGR,BRD-K37270826-001-31-8
mifepristone,PGR,BRD-K37270826-001-27-6
mifepristone,PGR,BRD-K37270826-001-30-0
mifepristone,PGR,BRD-K37270826-001-26-8
mifobate,PPARG,BRD-A72066420-001-04-5
miglitol,GAA,BRD-K44779798-001-10-7
miglitol,GAA,BRD-A63310107-001-04-8
miglitol,GAA,BRD-K44779798-001-11-5
miglitol,GANAB,BRD-K44779798-001-10-7
miglitol,GANAB,BRD-A63310107-001-04-8
miglitol,GANAB,BRD-K44779798-001-11-5
miglitol,GANC,BRD-K44779798-001-10-7
miglitol,GANC,BRD-A63310107-001-04-8
miglitol,GANC,BRD-K44779798-001-11-5
miglitol,MGAM,BRD-K44779798-001-10-7
miglitol,MGAM,BRD-A63310107-001-04-8
miglitol,MGAM,BRD-K44779798-001-11-5
miglustat,UGCG,BRD-K33251802-001-01-3
milacemide,MAOB,BRD-K64338723-001-01-6
milnacipran,GRIN1,BRD-A15202882-003-02-7
milnacipran,GRIN1,BRD-K02227374-003-07-1
milnacipran,GRIN2A,BRD-A15202882-003-02-7
milnacipran,GRIN2A,BRD-K02227374-003-07-1
milnacipran,GRIN2B,BRD-A15202882-003-02-7
milnacipran,GRIN2B,BRD-K02227374-003-07-1
milnacipran,GRIN2C,BRD-A15202882-003-02-7
milnacipran,GRIN2C,BRD-K02227374-003-07-1
milnacipran,GRIN2D,BRD-A15202882-003-02-7
milnacipran,GRIN2D,BRD-K02227374-003-07-1
milnacipran,GRIN3A,BRD-A15202882-003-02-7
milnacipran,GRIN3A,BRD-K02227374-003-07-1
milnacipran,GRIN3B,BRD-A15202882-003-02-7
milnacipran,GRIN3B,BRD-K02227374-003-07-1
milnacipran,SLC6A2,BRD-A15202882-003-02-7
milnacipran,SLC6A2,BRD-K02227374-003-07-1
milnacipran,SLC6A4,BRD-A15202882-003-02-7
milnacipran,SLC6A4,BRD-K02227374-003-07-1
milrinone,PDE2A,BRD-K67080878-001-16-2
milrinone,PDE2A,BRD-K67080878-001-15-4
milrinone,PDE3A,BRD-K67080878-001-16-2
milrinone,PDE3A,BRD-K67080878-001-15-4
milrinone,PDE3B,BRD-K67080878-001-16-2
milrinone,PDE3B,BRD-K67080878-001-15-4
milrinone,PDE5A,BRD-K67080878-001-16-2
milrinone,PDE5A,BRD-K67080878-001-15-4
miltefosine,PLA2G1B,BRD-A31811760-001-06-7
mimosine,CCL2,BRD-K67642028-001-03-6
mimosine,SHMT1,BRD-K67642028-001-03-6
mimosine,SHMT2,BRD-K67642028-001-03-6
mimosine,TYR,BRD-K67642028-001-03-6
minaprine,ACHE,BRD-K02867583-300-08-9
minaprine,CHRM1,BRD-K02867583-300-08-9
minaprine,DRD1,BRD-K02867583-300-08-9
minaprine,DRD2,BRD-K02867583-300-08-9
minaprine,HTR2A,BRD-K02867583-300-08-9
minaprine,HTR2B,BRD-K02867583-300-08-9
minaprine,HTR2C,BRD-K02867583-300-08-9
minaprine,MAOA,BRD-K02867583-300-08-9
minaprine,SLC6A4,BRD-K02867583-300-08-9
minocycline,ALOX5,BRD-A69651145-003-11-4
minocycline,ALOX5,BRD-A69651145-003-10-6
minocycline,ALOX5,BRD-A69651145-003-07-2
minocycline,ALOX5,BRD-A69651145-003-08-0
minocycline,ALOX5,BRD-A69651145-003-09-8
minocycline,CASP1,BRD-A69651145-003-11-4
minocycline,CASP1,BRD-A69651145-003-10-6
minocycline,CASP1,BRD-A69651145-003-07-2
minocycline,CASP1,BRD-A69651145-003-08-0
minocycline,CASP1,BRD-A69651145-003-09-8
minocycline,CASP3,BRD-A69651145-003-11-4
minocycline,CASP3,BRD-A69651145-003-10-6
minocycline,CASP3,BRD-A69651145-003-07-2
minocycline,CASP3,BRD-A69651145-003-08-0
minocycline,CASP3,BRD-A69651145-003-09-8
minocycline,CYCS,BRD-A69651145-003-11-4
minocycline,CYCS,BRD-A69651145-003-10-6
minocycline,CYCS,BRD-A69651145-003-07-2
minocycline,CYCS,BRD-A69651145-003-08-0
minocycline,CYCS,BRD-A69651145-003-09-8
minocycline,IL1B,BRD-A69651145-003-11-4
minocycline,IL1B,BRD-A69651145-003-10-6
minocycline,IL1B,BRD-A69651145-003-07-2
minocycline,IL1B,BRD-A69651145-003-08-0
minocycline,IL1B,BRD-A69651145-003-09-8
minocycline,MMP9,BRD-A69651145-003-11-4
minocycline,MMP9,BRD-A69651145-003-10-6
minocycline,MMP9,BRD-A69651145-003-07-2
minocycline,MMP9,BRD-A69651145-003-08-0
minocycline,MMP9,BRD-A69651145-003-09-8
minocycline,VEGFA,BRD-A69651145-003-11-4
minocycline,VEGFA,BRD-A69651145-003-10-6
minocycline,VEGFA,BRD-A69651145-003-07-2
minocycline,VEGFA,BRD-A69651145-003-08-0
minocycline,VEGFA,BRD-A69651145-003-09-8
minodronic-acid,FDPS,BRD-K89337853-001-01-1
minodronic-acid,FDPS,BRD-K89337853-001-02-9
minodronic-acid,GGPS1,BRD-K89337853-001-01-1
minodronic-acid,GGPS1,BRD-K89337853-001-02-9
minoxidil,ABCC9,BRD-K06902185-001-21-9
minoxidil,ABCC9,BRD-K06902185-003-01-7
minoxidil,ABCC9,BRD-K06902185-001-16-9
minoxidil,ABCC9,BRD-K06902185-001-22-7
minoxidil,ABCC9,BRD-K06902185-001-17-7
minoxidil,KCNJ1,BRD-K06902185-001-21-9
minoxidil,KCNJ1,BRD-K06902185-003-01-7
minoxidil,KCNJ1,BRD-K06902185-001-16-9
minoxidil,KCNJ1,BRD-K06902185-001-22-7
minoxidil,KCNJ1,BRD-K06902185-001-17-7
minoxidil,KCNJ10,BRD-K06902185-001-21-9
minoxidil,KCNJ10,BRD-K06902185-003-01-7
minoxidil,KCNJ10,BRD-K06902185-001-16-9
minoxidil,KCNJ10,BRD-K06902185-001-22-7
minoxidil,KCNJ10,BRD-K06902185-001-17-7
minoxidil,KCNJ11,BRD-K06902185-001-21-9
minoxidil,KCNJ11,BRD-K06902185-003-01-7
minoxidil,KCNJ11,BRD-K06902185-001-16-9
minoxidil,KCNJ11,BRD-K06902185-001-22-7
minoxidil,KCNJ11,BRD-K06902185-001-17-7
minoxidil,KCNJ8,BRD-K06902185-001-21-9
minoxidil,KCNJ8,BRD-K06902185-003-01-7
minoxidil,KCNJ8,BRD-K06902185-001-16-9
minoxidil,KCNJ8,BRD-K06902185-001-22-7
minoxidil,KCNJ8,BRD-K06902185-001-17-7
minoxidil,PTGS1,BRD-K06902185-001-21-9
minoxidil,PTGS1,BRD-K06902185-003-01-7
minoxidil,PTGS1,BRD-K06902185-001-16-9
minoxidil,PTGS1,BRD-K06902185-001-22-7
minoxidil,PTGS1,BRD-K06902185-001-17-7
mirabegron,ADRB1,BRD-K47949423-001-02-3
mirabegron,ADRB1,BRD-K47949423-001-03-1
mirabegron,ADRB2,BRD-K47949423-001-02-3
mirabegron,ADRB2,BRD-K47949423-001-03-1
mirabegron,ADRB3,BRD-K47949423-001-02-3
mirabegron,ADRB3,BRD-K47949423-001-03-1
mirin,MRE11A,BRD-K55420858-001-02-8
mirodenafil,PDE5A,BRD-K82967685-300-01-2
mirtazapine,ADRA1A,BRD-A64977602-001-16-7
mirtazapine,ADRA1A,BRD-A64977602-001-15-9
mirtazapine,ADRA1A,BRD-A64977602-001-13-4
mirtazapine,ADRA1A,BRD-A64977602-001-14-2
mirtazapine,ADRA1B,BRD-A64977602-001-16-7
mirtazapine,ADRA1B,BRD-A64977602-001-15-9
mirtazapine,ADRA1B,BRD-A64977602-001-13-4
mirtazapine,ADRA1B,BRD-A64977602-001-14-2
mirtazapine,ADRA1D,BRD-A64977602-001-16-7
mirtazapine,ADRA1D,BRD-A64977602-001-15-9
mirtazapine,ADRA1D,BRD-A64977602-001-13-4
mirtazapine,ADRA1D,BRD-A64977602-001-14-2
mirtazapine,ADRA2A,BRD-A64977602-001-16-7
mirtazapine,ADRA2A,BRD-A64977602-001-15-9
mirtazapine,ADRA2A,BRD-A64977602-001-13-4
mirtazapine,ADRA2A,BRD-A64977602-001-14-2
mirtazapine,ADRA2B,BRD-A64977602-001-16-7
mirtazapine,ADRA2B,BRD-A64977602-001-15-9
mirtazapine,ADRA2B,BRD-A64977602-001-13-4
mirtazapine,ADRA2B,BRD-A64977602-001-14-2
mirtazapine,ADRA2C,BRD-A64977602-001-16-7
mirtazapine,ADRA2C,BRD-A64977602-001-15-9
mirtazapine,ADRA2C,BRD-A64977602-001-13-4
mirtazapine,ADRA2C,BRD-A64977602-001-14-2
mirtazapine,ADRB1,BRD-A64977602-001-16-7
mirtazapine,ADRB1,BRD-A64977602-001-15-9
mirtazapine,ADRB1,BRD-A64977602-001-13-4
mirtazapine,ADRB1,BRD-A64977602-001-14-2
mirtazapine,ADRB2,BRD-A64977602-001-16-7
mirtazapine,ADRB2,BRD-A64977602-001-15-9
mirtazapine,ADRB2,BRD-A64977602-001-13-4
mirtazapine,ADRB2,BRD-A64977602-001-14-2
mirtazapine,DRD1,BRD-A64977602-001-16-7
mirtazapine,DRD1,BRD-A64977602-001-15-9
mirtazapine,DRD1,BRD-A64977602-001-13-4
mirtazapine,DRD1,BRD-A64977602-001-14-2
mirtazapine,DRD2,BRD-A64977602-001-16-7
mirtazapine,DRD2,BRD-A64977602-001-15-9
mirtazapine,DRD2,BRD-A64977602-001-13-4
mirtazapine,DRD2,BRD-A64977602-001-14-2
mirtazapine,DRD3,BRD-A64977602-001-16-7
mirtazapine,DRD3,BRD-A64977602-001-15-9
mirtazapine,DRD3,BRD-A64977602-001-13-4
mirtazapine,DRD3,BRD-A64977602-001-14-2
mirtazapine,DRD5,BRD-A64977602-001-16-7
mirtazapine,DRD5,BRD-A64977602-001-15-9
mirtazapine,DRD5,BRD-A64977602-001-13-4
mirtazapine,DRD5,BRD-A64977602-001-14-2
mirtazapine,HRH1,BRD-A64977602-001-16-7
mirtazapine,HRH1,BRD-A64977602-001-15-9
mirtazapine,HRH1,BRD-A64977602-001-13-4
mirtazapine,HRH1,BRD-A64977602-001-14-2
mirtazapine,HRH3,BRD-A64977602-001-16-7
mirtazapine,HRH3,BRD-A64977602-001-15-9
mirtazapine,HRH3,BRD-A64977602-001-13-4
mirtazapine,HRH3,BRD-A64977602-001-14-2
mirtazapine,HTR2A,BRD-A64977602-001-16-7
mirtazapine,HTR2A,BRD-A64977602-001-15-9
mirtazapine,HTR2A,BRD-A64977602-001-13-4
mirtazapine,HTR2A,BRD-A64977602-001-14-2
mirtazapine,HTR2B,BRD-A64977602-001-16-7
mirtazapine,HTR2B,BRD-A64977602-001-15-9
mirtazapine,HTR2B,BRD-A64977602-001-13-4
mirtazapine,HTR2B,BRD-A64977602-001-14-2
mirtazapine,HTR2C,BRD-A64977602-001-16-7
mirtazapine,HTR2C,BRD-A64977602-001-15-9
mirtazapine,HTR2C,BRD-A64977602-001-13-4
mirtazapine,HTR2C,BRD-A64977602-001-14-2
mirtazapine,HTR3A,BRD-A64977602-001-16-7
mirtazapine,HTR3A,BRD-A64977602-001-15-9
mirtazapine,HTR3A,BRD-A64977602-001-13-4
mirtazapine,HTR3A,BRD-A64977602-001-14-2
mirtazapine,HTR7,BRD-A64977602-001-16-7
mirtazapine,HTR7,BRD-A64977602-001-15-9
mirtazapine,HTR7,BRD-A64977602-001-13-4
mirtazapine,HTR7,BRD-A64977602-001-14-2
mirtazapine,OPRK1,BRD-A64977602-001-16-7
mirtazapine,OPRK1,BRD-A64977602-001-15-9
mirtazapine,OPRK1,BRD-A64977602-001-13-4
mirtazapine,OPRK1,BRD-A64977602-001-14-2
mirtazapine,SLC6A2,BRD-A64977602-001-16-7
mirtazapine,SLC6A2,BRD-A64977602-001-15-9
mirtazapine,SLC6A2,BRD-A64977602-001-13-4
mirtazapine,SLC6A2,BRD-A64977602-001-14-2
mirtazapine,SLC6A3,BRD-A64977602-001-16-7
mirtazapine,SLC6A3,BRD-A64977602-001-15-9
mirtazapine,SLC6A3,BRD-A64977602-001-13-4
mirtazapine,SLC6A3,BRD-A64977602-001-14-2
mirtazapine,SLC6A4,BRD-A64977602-001-16-7
mirtazapine,SLC6A4,BRD-A64977602-001-15-9
mirtazapine,SLC6A4,BRD-A64977602-001-13-4
mirtazapine,SLC6A4,BRD-A64977602-001-14-2
misoprostol,PTGER2,BRD-A72351335-001-04-5
misoprostol,PTGER3,BRD-A72351335-001-04-5
misoprostol,PTGER4,BRD-A72351335-001-04-5
misoprostol,PTGIR,BRD-A72351335-001-04-5
mitiglinide,ABCC8,BRD-K52959329-238-01-9
mitiglinide,KCNJ10,BRD-K52959329-238-01-9
mitiglinide,PPARG,BRD-K52959329-238-01-9
mitoflaxone,VWF,BRD-K35882976-001-04-7
mitotane,CYP11A1,BRD-A31204924-001-18-3
mitotane,CYP11A1,BRD-A31204924-001-14-2
mitotane,CYP11A1,BRD-A31204924-001-17-5
mitotane,CYP11A1,BRD-A31204924-001-16-7
mitotane,CYP11A1,BRD-A31204924-001-13-4
mitotane,CYP11B1,BRD-A31204924-001-18-3
mitotane,CYP11B1,BRD-A31204924-001-14-2
mitotane,CYP11B1,BRD-A31204924-001-17-5
mitotane,CYP11B1,BRD-A31204924-001-16-7
mitotane,CYP11B1,BRD-A31204924-001-13-4
mitotane,ESR1,BRD-A31204924-001-18-3
mitotane,ESR1,BRD-A31204924-001-14-2
mitotane,ESR1,BRD-A31204924-001-17-5
