pert_iname_compound,gene,y_prob,classifier,formulation,features,gene_rank,gene_pct,compound_rank,compound_pct,gene_compound_global_rank,gene_compound_global_pct,gene_compound_local_pct,n_connected_genes_train,connected_genes_train,n_connected_compounds_train,connected_compounds_train,any_connected_train,which_connected_train
amiloride,SCNN1G,0.20519082065397393,cosine,gene,orf,31,0.96875,242,0.7908496732026143,9256,0.9452614379084967,0.8797998366013071,0,,0,,FALSE,neither
arcyriaflavin-a,CDK4,0.3872372071518608,cosine,gene,orf,21,0.65625,295,0.9640522875816994,8806,0.8993055555555556,0.8101511437908497,1,CCND1,0,,TRUE,gene
aripiprazole,HTR3A,0.994436760834436,cosine,gene,orf,7,0.21875,171,0.5588235294117647,2669,0.2725694444444444,0.38878676470588236,2,ADRA2B|HTR2C,0,,TRUE,gene
azeliragon,AGER,0.9821280875834768,cosine,gene,orf,16,0.5,220,0.7189542483660131,4844,0.49468954248366015,0.6094771241830066,0,,0,,FALSE,neither
benzamil,SCNN1G,0.20976508854359055,cosine,gene,orf,31,0.96875,229,0.7483660130718954,9241,0.9437295751633987,0.8585580065359477,0,,0,,FALSE,neither
bepridil,TNNC1,0.9968828378902994,cosine,gene,orf,9,0.28125,87,0.28431372549019607,1300,0.13276143790849673,0.28278186274509803,0,,0,,FALSE,neither
brinzolamide,CA5A,0.8396852873236893,cosine,gene,orf,28,0.875,87,0.28431372549019607,7429,0.7586805555555556,0.579656862745098,0,,0,,FALSE,neither
cediranib,FLT3,0.992290356710028,cosine,gene,orf,5,0.15625,158,0.5163398692810458,3296,0.3366013071895425,0.3362949346405229,2,CSF1R|KDR,0,,TRUE,gene
ceritinib,FLT3,0.9941463663474144,cosine,gene,orf,17,0.53125,116,0.3790849673202614,2778,0.28370098039215685,0.4551674836601307,1,IGF1R,0,,TRUE,gene
citric-acid,AKR1B1,0.9979905677062012,cosine,gene,orf,1,0.03125,87,0.28431372549019607,496,0.05065359477124183,0.15778186274509803,0,,0,,FALSE,neither
desonide,PLA2G1B,0.9850143237587616,cosine,gene,orf,18,0.5625,211,0.6895424836601307,4545,0.4641544117647059,0.6260212418300654,0,,0,,FALSE,neither
diltiazem,HTR3A,0.9981244604044146,cosine,gene,orf,7,0.21875,4,0.013071895424836602,401,0.040951797385620915,0.1159109477124183,1,CACNG1,0,,TRUE,gene
efaproxiral,HBB,0.989775950357022,cosine,gene,orf,20,0.625,98,0.3202614379084967,3900,0.39828431372549017,0.47263071895424835,0,,0,,FALSE,neither
enflurane,KCNN4,0.5567402813458262,cosine,gene,orf,30,0.9375,83,0.27124183006535946,8439,0.8618259803921569,0.6043709150326797,1,GABRB2,0,,TRUE,gene
epoprostenol,PTGIS,0.9918880735027102,cosine,gene,orf,19,0.59375,85,0.2777777777777778,3386,0.3457924836601307,0.4357638888888889,2,P2RY12|PTGIR,0,,TRUE,gene
ethoxzolamide,CA5A,0.835565040178545,cosine,gene,orf,28,0.875,155,0.5065359477124183,7509,0.7668504901960784,0.6907679738562091,0,,0,,FALSE,neither
felodipine,TNNC1,0.994926774973112,cosine,gene,orf,11,0.34375,157,0.5130718954248366,2445,0.2496936274509804,0.4284109477124183,0,,0,,FALSE,neither
flindokalner,KCNN4,0.5485892398325464,cosine,gene,orf,30,0.9375,170,0.5555555555555556,8531,0.8712214052287581,0.7465277777777778,2,KCNMA1|KCNQ2,0,,TRUE,gene
fludarabine,ADA,0.7135641703662858,cosine,gene,orf,9,0.28125,286,0.934640522875817,8177,0.8350694444444444,0.6079452614379085,0,,0,,FALSE,neither
gabapentin-enacarbil,CACNB4,0.7712432311119894,cosine,gene,orf,29,0.90625,13,0.042483660130718956,7888,0.8055555555555556,0.47436683006535946,2,CACNA2D3|CACNG1,0,,TRUE,gene
glyburide,SLCO2B1,0.15349072604404618,cosine,gene,orf,32,1,49,0.16013071895424835,9373,0.9572099673202614,0.5800653594771241,1,KCNJ1,0,,TRUE,gene
guanidine,ALDH2,0.9973156282906216,cosine,gene,orf,7,0.21875,91,0.2973856209150327,1007,0.1028390522875817,0.25806781045751637,0,,0,,FALSE,neither
halopemide,PLD1,0.9885050091550684,cosine,gene,orf,12,0.375,192,0.6274509803921569,4104,0.41911764705882354,0.5012254901960784,0,,0,,FALSE,neither
miconazole,KCNN4,0.5672567438400723,cosine,gene,orf,30,0.9375,14,0.0457516339869281,8360,0.8537581699346405,0.491625816993464,3,KCNH7|KCNMA1|KCNN1,0,,TRUE,gene
minocycline,CASP3,0.9965479406562354,cosine,gene,orf,6,0.1875,142,0.46405228758169936,1501,0.15328839869281047,0.3257761437908497,2,IL1B|VEGFA,0,,TRUE,gene
nicotine,TBXAS1,0.9974060382279456,cosine,gene,orf,12,0.375,11,0.03594771241830065,938,0.09579248366013073,0.20547385620915032,0,,0,,FALSE,neither
niflumic-acid,PLA2G1B,0.9956939528221171,cosine,gene,orf,16,0.5,19,0.06209150326797386,2005,0.20475898692810457,0.28104575163398693,0,,0,,FALSE,neither
niflumic-acid,UGT1A9,0.9955002856702558,cosine,gene,orf,17,0.53125,29,0.09477124183006536,2135,0.21803513071895425,0.3130106209150327,0,,0,,FALSE,neither
nimodipine,CACNB4,0.7293593322409507,cosine,gene,orf,29,0.90625,155,0.5065359477124183,8104,0.8276143790849673,0.7063929738562091,0,,0,,FALSE,neither
olanzapine,HRH4,0.9972985326905992,cosine,gene,orf,11,0.34375,94,0.30718954248366015,1017,0.10386029411764706,0.3254697712418301,3,ADRA2B|GABRB2|HTR2C,0,,TRUE,gene
olanzapine,HTR3A,0.9976254445924474,cosine,gene,orf,8,0.25,44,0.1437908496732026,795,0.08118872549019608,0.1968954248366013,3,ADRA2B|GABRB2|HTR2C,0,,TRUE,gene
ozagrel,TBXAS1,0.9688424407859748,cosine,gene,orf,5,0.15625,232,0.7581699346405228,5694,0.5814950980392157,0.4572099673202614,0,,0,,FALSE,neither
pentostatin,ADA,0.9972254846325048,cosine,gene,orf,1,0.03125,101,0.3300653594771242,1066,0.10886437908496732,0.1806576797385621,0,,0,,FALSE,neither
phenolphthalein,UGT1A9,0.9951559050438612,cosine,gene,orf,17,0.53125,53,0.17320261437908496,2318,0.23672385620915032,0.3522263071895425,0,,0,,FALSE,neither
phenylbutazone,PTGIS,0.9920327641209216,cosine,gene,orf,19,0.59375,80,0.26143790849673204,3352,0.3423202614379085,0.427593954248366,0,,0,,FALSE,neither
picrotin,GLRA3,0.9896550739300972,cosine,gene,orf,21,0.65625,96,0.3137254901960784,3921,0.40042892156862747,0.4849877450980392,0,,0,,FALSE,neither
picrotoxinin,GLRA3,0.9894543894700666,cosine,gene,orf,21,0.65625,109,0.3562091503267974,3962,0.40461601307189543,0.5062295751633987,0,,0,,FALSE,neither
picrotoxinin,HTR3A,0.9977063269569332,cosine,gene,orf,8,0.25,39,0.12745098039215685,732,0.07475490196078431,0.18872549019607843,0,,0,,FALSE,neither
ponatinib,ABL1,0.36709098180213423,cosine,gene,orf,1,0.03125,300,0.9803921568627451,8833,0.902062908496732,0.5058210784313726,4,KDR|LCK|LYN|RET,0,,TRUE,gene
ponatinib,FLT3,0.3181275640898776,cosine,gene,orf,2,0.0625,296,0.9673202614379085,8926,0.9115604575163399,0.5149101307189543,4,KDR|LCK|LYN|RET,0,,TRUE,gene
procaine,HTR3A,0.9979547507885888,cosine,gene,orf,6,0.1875,9,0.029411764705882353,526,0.05371732026143791,0.10845588235294118,2,KCNMA1|KCNN1,0,,TRUE,gene
procaine,KCNN4,0.5613905106723525,cosine,gene,orf,30,0.9375,38,0.12418300653594772,8390,0.8568218954248366,0.5308415032679739,2,KCNMA1|KCNN1,0,,TRUE,gene
purvalanol-a,CDK4,0.9647074301990664,cosine,gene,orf,25,0.78125,205,0.6699346405228758,5854,0.5978349673202614,0.7255923202614378,1,CDK2,0,,TRUE,gene
quinine,KCNN4,0.5534409135999045,cosine,gene,orf,30,0.9375,126,0.4117647058823529,8487,0.8667279411764706,0.6746323529411764,0,,0,,FALSE,neither
regorafenib,ABL1,0.8588429894248623,cosine,gene,orf,27,0.84375,83,0.27124183006535946,7138,0.7289624183006536,0.5574959150326797,3,BRAF|KDR|RET,0,,TRUE,gene
rifamycin,SLCO2B1,0.1344022481728011,cosine,gene,orf,32,1,123,0.4019607843137255,9472,0.9673202614379085,0.7009803921568627,0,,0,,FALSE,neither
riociguat,GUCY1B1,0.9961085753935734,cosine,gene,orf,12,0.375,72,0.23529411764705882,1760,0.17973856209150327,0.30514705882352944,0,,0,,FALSE,neither
ryuvidine,CDK4,0.9146036422736226,cosine,gene,orf,25,0.78125,251,0.8202614379084967,6541,0.6679942810457516,0.8007557189542484,1,CDK2,0,,TRUE,gene
sorbinil,AKR1B1,0.9974937482917918,cosine,gene,orf,2,0.0625,110,0.35947712418300654,880,0.08986928104575163,0.21098856209150327,0,,0,,FALSE,neither
sulfasalazine,PLA2G1B,0.9955691157813846,cosine,gene,orf,16,0.5,29,0.09477124183006536,2082,0.21262254901960784,0.2973856209150327,1,SLC7A11,0,,TRUE,gene
sulfasalazine,TBXAS1,0.99678782849711,cosine,gene,orf,12,0.375,53,0.17320261437908496,1352,0.1380718954248366,0.2741013071895425,1,SLC7A11,0,,TRUE,gene
tranilast,HPGDS,0.9976405722844328,cosine,gene,orf,3,0.09375,43,0.14052287581699346,782,0.0798611111111111,0.11713643790849673,0,,0,,FALSE,neither
triamterene,SCNN1G,0.22939847354619888,cosine,gene,orf,31,0.96875,70,0.22875816993464052,9061,0.9253472222222222,0.5987540849673203,0,,0,,FALSE,neither
1-EBIO,KCNN4,0.0017770097,transformer,gene,orf,15,0.46875,121,0.3954248366013072,3248,0.33169934640522875,0.43208741830065356,1,KCNN1,0,,TRUE,gene
"2,5-furandimethanol",HBB,1.2588681e-4,transformer,gene,orf,26,0.8125,199,0.6503267973856209,8706,0.8890931372549019,0.7314133986928104,0,,0,,FALSE,neither
4-methylhistamine,HRH4,1.1323187e-4,transformer,gene,orf,28,0.875,249,0.8137254901960784,9197,0.9392361111111112,0.8443627450980392,0,,0,,FALSE,neither
A-987306,HTR3A,0.0030397065,transformer,gene,orf,13,0.40625,10,0.032679738562091505,844,0.08619281045751634,0.21946486928104575,2,AVPR1A|CCR1,0,,TRUE,gene
AC-710,FLT3,1.1855264e-4,transformer,gene,orf,27,0.84375,227,0.7418300653594772,8967,0.9157475490196079,0.7927900326797386,1,CSF1R,0,,TRUE,gene
AZ191,DYRK1B,1.4966034e-4,transformer,gene,orf,24,0.75,237,0.7745098039215687,8060,0.8231209150326797,0.7622549019607843,0,,0,,FALSE,neither
BAN-ORL-24,OPRL1,9.1943506e-4,transformer,gene,orf,9,0.28125,239,0.7810457516339869,5780,0.5902777777777778,0.5311478758169934,0,,0,,FALSE,neither
BMS-536924,MET,4.5303072e-4,transformer,gene,orf,15,0.46875,274,0.8954248366013072,6769,0.6912785947712419,0.6820874183006536,7,AKT1|CDK2|CYP3A4|ERBB2|IGF1R|KDR|LCK,0,,TRUE,gene
BQ-788,EDNRB,1.2317229e-4,transformer,gene,orf,31,0.96875,137,0.4477124183006536,8802,0.8988970588235294,0.7082312091503268,0,,0,,FALSE,neither
CC-401,MAPK8,1.4101989e-4,transformer,gene,orf,25,0.78125,145,0.4738562091503268,8233,0.8407883986928104,0.6275531045751634,0,,0,,FALSE,neither
CVT-10216,ALDH2,0.001700346,transformer,gene,orf,5,0.15625,132,0.43137254901960786,3396,0.34681372549019607,0.29381127450980393,0,,0,,FALSE,neither
EI1,EZH2,0.002285658,transformer,gene,orf,5,0.15625,87,0.28431372549019607,2375,0.24254493464052287,0.22028186274509803,0,,0,,FALSE,neither
FK-866,NAMPT,0.0012339775,transformer,gene,orf,15,0.46875,181,0.5915032679738562,4568,0.4665032679738562,0.5301266339869282,0,,0,,FALSE,neither
FPS-ZM1,AGER,1.0460637e-4,transformer,gene,orf,30,0.9375,293,0.9575163398692811,9740,0.9946895424836601,0.9475081699346406,0,,0,,FALSE,neither
GNF-5,ABL1,8.3029614e-4,transformer,gene,orf,20,0.625,230,0.7516339869281046,6030,0.6158088235294118,0.6883169934640523,0,,0,,FALSE,neither
IRL-2500,EDNRB,1.0496832e-4,transformer,gene,orf,32,1,278,0.9084967320261438,9717,0.9923406862745098,0.9542483660130718,0,,0,,FALSE,neither
KG-5,FLT3,0.036172483,transformer,gene,orf,4,0.125,24,0.0784313725490196,147,0.015012254901960785,0.1017156862745098,1,BRAF,0,,TRUE,gene
LDN-212854,ABL1,8.042481e-4,transformer,gene,orf,19,0.59375,233,0.761437908496732,6077,0.6206086601307189,0.677593954248366,0,,0,,FALSE,neither
MCOPPB,OPRL1,0.001394413,transformer,gene,orf,9,0.28125,155,0.5065359477124183,3969,0.4053308823529412,0.39389297385620914,0,,0,,FALSE,neither
N-alpha-Methylhistamine-dihydrochloride,HRH4,1.359013e-4,transformer,gene,orf,28,0.875,119,0.3888888888888889,8343,0.8520220588235294,0.6319444444444444,0,,0,,FALSE,neither
NQDI-1,CASP3,1.262056e-4,transformer,gene,orf,29,0.90625,175,0.5718954248366013,8688,0.8872549019607843,0.7390727124183006,0,,0,,FALSE,neither
NS-309,KCNN4,0.0020133997,transformer,gene,orf,17,0.53125,103,0.3366013071895425,2804,0.2863562091503268,0.43392565359477125,1,KCNN1,0,,TRUE,gene
NSC-625987,CDK4,0.0013469252,transformer,gene,orf,10,0.3125,162,0.5294117647058824,4133,0.42207924836601307,0.4209558823529412,1,CDK2,0,,TRUE,gene
PD-98059,MAPK8,0.040314585,transformer,gene,orf,2,0.0625,4,0.013071895424836602,53,0.005412581699346405,0.0377859477124183,4,AKT1|BRAF|LCK|MAPK14,0,,TRUE,gene
PETCM,CASP3,1.2269549e-4,transformer,gene,orf,28,0.875,202,0.6601307189542484,8819,0.9006331699346405,0.7675653594771241,0,,0,,FALSE,neither
PF-04217903,MET,0.0011969145,transformer,gene,orf,1,0.03125,199,0.6503267973856209,4728,0.48284313725490197,0.34078839869281047,0,,0,,FALSE,neither
PHA-793887,CDK4,4.485988e-4,transformer,gene,orf,20,0.625,276,0.9019607843137255,6809,0.6953635620915033,0.7634803921568627,3,CDK2|CDK7|CDK9,0,,TRUE,gene
PP-121,ABL1,3.833468e-4,transformer,gene,orf,29,0.90625,283,0.9248366013071896,7415,0.7572508169934641,0.9155433006535948,1,KDR,0,,TRUE,gene
PP-2,ABL1,3.6520403e-4,transformer,gene,orf,29,0.90625,299,0.9771241830065359,7498,0.7657271241830066,0.941687091503268,2,LCK|LYN,0,,TRUE,gene
RGB-286638,CDK4,4.5208592e-4,transformer,gene,orf,20,0.625,273,0.8921568627450981,6774,0.6917892156862745,0.758578431372549,3,CDK2|CDK7|CDK9,0,,TRUE,gene
RGB-286638,FLT3,0.03629116,transformer,gene,orf,4,0.125,10,0.032679738562091505,129,0.013174019607843137,0.07883986928104575,3,CDK2|CDK7|CDK9,0,,TRUE,gene
SB-202190,MAPK8,0.040282246,transformer,gene,orf,2,0.0625,5,0.016339869281045753,54,0.0055147058823529415,0.039419934640522875,3,AKT1|LCK|MAPK14,0,,TRUE,gene
SB-203580,MAPK8,0.040255815,transformer,gene,orf,2,0.0625,9,0.029411764705882353,58,0.005923202614379085,0.04595588235294118,5,AKT1|CYP3A4|LCK|MAPK14|TNF,0,,TRUE,gene
SGX523,MET,0.0010358131,transformer,gene,orf,2,0.0625,227,0.7418300653594772,5385,0.5499387254901961,0.4021650326797386,0,,0,,FALSE,neither
SU3327,MAPK8,4.0429627e-4,transformer,gene,orf,25,0.78125,59,0.19281045751633988,7279,0.7433619281045751,0.4870302287581699,0,,0,,FALSE,neither
TC-S-7004,DYRK1B,2.0157445e-4,transformer,gene,orf,24,0.75,145,0.4738562091503268,7711,0.7874795751633987,0.6119281045751634,0,,0,,FALSE,neither
TFC-007,HPGDS,0.0014081395,transformer,gene,orf,6,0.1875,153,0.5,3934,0.40175653594771243,0.34375,0,,0,,FALSE,neither
TG-003,DYRK1B,2.9847393e-4,transformer,gene,orf,24,0.75,93,0.30392156862745096,7602,0.7763480392156863,0.5269607843137255,1,CLK1,0,,TRUE,gene
TG-02,FLT3,0.036201093,transformer,gene,orf,4,0.125,22,0.0718954248366013,145,0.014808006535947712,0.09844771241830065,3,CDK2|CDK7|CDK9,0,,TRUE,gene
UNC1999,EZH2,0.0013984783,transformer,gene,orf,5,0.15625,157,0.5130718954248366,3956,0.4040032679738562,0.3346609477124183,0,,0,,FALSE,neither
UNC2025,FLT3,0.03629964,transformer,gene,orf,4,0.125,8,0.026143790849673203,127,0.012969771241830066,0.0755718954248366,0,,0,,FALSE,neither
YC-1,GUCY1B1,0.0018449539,transformer,gene,orf,2,0.0625,100,0.32679738562091504,3119,0.3185253267973856,0.19464869281045752,1,HIF1A,0,,TRUE,gene
afimoxifene,PLD1,3.3109082e-4,transformer,gene,orf,30,0.9375,306,1,7583,0.7744076797385621,0.96875,1,PRKCE,0,,TRUE,gene
alda-1,ALDH2,0.0010177275,transformer,gene,orf,6,0.1875,228,0.7450980392156863,5446,0.5561683006535948,0.46629901960784315,0,,0,,FALSE,neither
alrestatin,AKR1B1,0.0010363318,transformer,gene,orf,17,0.53125,213,0.696078431372549,5380,0.5494281045751634,0.6136642156862745,0,,0,,FALSE,neither
amiloride,SCNN1G,9.090036e-4,transformer,gene,orf,1,0.03125,243,0.7941176470588235,5818,0.5941584967320261,0.41268382352941174,0,,0,,FALSE,neither
arcyriaflavin-a,CDK4,0.0016083498,transformer,gene,orf,5,0.15625,139,0.4542483660130719,3571,0.36468545751633985,0.3052491830065359,1,CCND1,0,,TRUE,gene
aripiprazole,HTR3A,0.002919616,transformer,gene,orf,13,0.40625,27,0.08823529411764706,1182,0.12071078431372549,0.24724264705882354,2,ADRA2B|HTR2C,0,,TRUE,gene
azeliragon,AGER,1.0420789e-4,transformer,gene,orf,30,0.9375,304,0.9934640522875817,9762,0.9969362745098039,0.9654820261437909,0,,0,,FALSE,neither
benzamil,SCNN1G,0.0017658977,transformer,gene,orf,2,0.0625,127,0.4150326797385621,3266,0.3335375816993464,0.23876633986928106,0,,0,,FALSE,neither
bepridil,TNNC1,4.867184e-4,transformer,gene,orf,23,0.71875,261,0.8529411764705882,6654,0.6795343137254902,0.7858455882352942,0,,0,,FALSE,neither
brinzolamide,CA5A,0.0012751858,transformer,gene,orf,3,0.09375,180,0.5882352941176471,4413,0.45067401960784315,0.34099264705882354,0,,0,,FALSE,neither
cediranib,FLT3,1.3323665e-4,transformer,gene,orf,27,0.84375,134,0.43790849673202614,8397,0.8575367647058824,0.6408292483660131,2,CSF1R|KDR,0,,TRUE,gene
ceritinib,FLT3,1.3074886e-4,transformer,gene,orf,27,0.84375,150,0.49019607843137253,8477,0.8657066993464052,0.6669730392156863,1,IGF1R,0,,TRUE,gene
citric-acid,AKR1B1,9.4653264e-4,transformer,gene,orf,17,0.53125,226,0.738562091503268,5689,0.580984477124183,0.634906045751634,0,,0,,FALSE,neither
desonide,PLA2G1B,1.0630659e-4,transformer,gene,orf,31,0.96875,261,0.8529411764705882,9660,0.9865196078431373,0.9108455882352942,0,,0,,FALSE,neither
diltiazem,HTR3A,0.0020139643,transformer,gene,orf,11,0.34375,105,0.3431372549019608,2803,0.28625408496732024,0.3434436274509804,1,CACNG1,0,,TRUE,gene
efaproxiral,HBB,1.1337385e-4,transformer,gene,orf,26,0.8125,252,0.8235294117647058,9189,0.9384191176470589,0.8180147058823529,0,,0,,FALSE,neither
enflurane,KCNN4,0.002996554,transformer,gene,orf,23,0.71875,6,0.0196078431372549,973,0.09936683006535947,0.36917892156862747,1,GABRB2,0,,TRUE,gene
epoprostenol,PTGIS,0.001288475,transformer,gene,orf,18,0.5625,160,0.5228758169934641,4354,0.4446486928104575,0.542687908496732,2,P2RY12|PTGIR,0,,TRUE,gene
ethoxzolamide,CA5A,0.0012600182,transformer,gene,orf,3,0.09375,183,0.5980392156862745,4466,0.45608660130718953,0.34589460784313725,0,,0,,FALSE,neither
felodipine,TNNC1,9.886894e-4,transformer,gene,orf,22,0.6875,167,0.545751633986928,5545,0.5662785947712419,0.616625816993464,0,,0,,FALSE,neither
flindokalner,KCNN4,0.0024582103,transformer,gene,orf,17,0.53125,64,0.20915032679738563,2091,0.21354166666666666,0.3702001633986928,2,KCNMA1|KCNQ2,0,,TRUE,gene
fludarabine,ADA,4.157854e-4,transformer,gene,orf,13,0.40625,301,0.9836601307189542,7179,0.7331495098039216,0.6949550653594772,0,,0,,FALSE,neither
gabapentin-enacarbil,CACNB4,0.002159561,transformer,gene,orf,12,0.375,96,0.3137254901960784,2591,0.26460375816993464,0.3443627450980392,2,CACNA2D3|CACNG1,0,,TRUE,gene
glyburide,SLCO2B1,0.0015056159,transformer,gene,orf,23,0.71875,149,0.4869281045751634,3735,0.38143382352941174,0.6028390522875817,1,KCNJ1,0,,TRUE,gene
guanidine,ALDH2,9.41276e-4,transformer,gene,orf,6,0.1875,238,0.7777777777777778,5708,0.5829248366013072,0.4826388888888889,0,,0,,FALSE,neither
halopemide,PLD1,0.0010606047,transformer,gene,orf,20,0.625,188,0.6143790849673203,5280,0.5392156862745098,0.6196895424836601,0,,0,,FALSE,neither
miconazole,KCNN4,0.002822763,transformer,gene,orf,17,0.53125,35,0.11437908496732026,1438,0.1468545751633987,0.32281454248366015,3,KCNH7|KCNMA1|KCNN1,0,,TRUE,gene
minocycline,CASP3,1.6903065e-4,transformer,gene,orf,32,1,74,0.24183006535947713,7873,0.8040236928104575,0.6209150326797386,2,IL1B|VEGFA,0,,TRUE,gene
nicotine,TBXAS1,8.720095e-4,transformer,gene,orf,2,0.0625,244,0.7973856209150327,5923,0.6048815359477124,0.42994281045751637,0,,0,,FALSE,neither
niflumic-acid,PLA2G1B,1.0649096e-4,transformer,gene,orf,31,0.96875,260,0.8496732026143791,9657,0.9862132352941176,0.9092116013071896,0,,0,,FALSE,neither
niflumic-acid,UGT1A9,0.0011619008,transformer,gene,orf,14,0.4375,193,0.630718954248366,4899,0.5003063725490197,0.534109477124183,0,,0,,FALSE,neither
nimodipine,CACNB4,0.0021190965,transformer,gene,orf,13,0.40625,98,0.3202614379084967,2655,0.2711397058823529,0.36325571895424835,0,,0,,FALSE,neither
olanzapine,HRH4,1.6566206e-4,transformer,gene,orf,29,0.90625,82,0.2679738562091503,7907,0.8074959150326797,0.5871119281045751,3,ADRA2B|GABRB2|HTR2C,0,,TRUE,gene
olanzapine,HTR3A,0.0030370452,transformer,gene,orf,13,0.40625,12,0.0392156862745098,854,0.0872140522875817,0.2227328431372549,3,ADRA2B|GABRB2|HTR2C,0,,TRUE,gene
ozagrel,TBXAS1,0.001439237,transformer,gene,orf,8,0.25,151,0.4934640522875817,3856,0.3937908496732026,0.37173202614379086,0,,0,,FALSE,neither
pentostatin,ADA,0.0016833763,transformer,gene,orf,7,0.21875,134,0.43790849673202614,3426,0.34987745098039214,0.32832924836601307,0,,0,,FALSE,neither
phenolphthalein,UGT1A9,0.0011197886,transformer,gene,orf,14,0.4375,207,0.6764705882352942,5084,0.5191993464052288,0.5569852941176471,0,,0,,FALSE,neither
phenylbutazone,PTGIS,5.394762e-4,transformer,gene,orf,19,0.59375,262,0.8562091503267973,6564,0.6703431372549019,0.7249795751633987,0,,0,,FALSE,neither
picrotin,GLRA3,0.0014092007,transformer,gene,orf,17,0.53125,148,0.48366013071895425,3930,0.4013480392156863,0.5074550653594772,0,,0,,FALSE,neither
picrotoxinin,GLRA3,0.0019012695,transformer,gene,orf,1,0.03125,106,0.3464052287581699,2996,0.3059640522875817,0.18882761437908496,0,,0,,FALSE,neither
picrotoxinin,HTR3A,0.001820076,transformer,gene,orf,12,0.375,120,0.39215686274509803,3175,0.32424428104575165,0.383578431372549,0,,0,,FALSE,neither
ponatinib,ABL1,3.663807e-4,transformer,gene,orf,29,0.90625,296,0.9673202614379085,7495,0.7654207516339869,0.9367851307189543,4,KDR|LCK|LYN|RET,0,,TRUE,gene
ponatinib,FLT3,0.03582548,transformer,gene,orf,4,0.125,34,0.1111111111111111,162,0.016544117647058824,0.11805555555555555,4,KDR|LCK|LYN|RET,0,,TRUE,gene
procaine,HTR3A,0.0029904118,transformer,gene,orf,13,0.40625,20,0.06535947712418301,992,0.10130718954248366,0.2358047385620915,2,KCNMA1|KCNN1,0,,TRUE,gene
procaine,KCNN4,0.002908325,transformer,gene,orf,17,0.53125,21,0.06862745098039216,1224,0.125,0.29993872549019607,2,KCNMA1|KCNN1,0,,TRUE,gene
purvalanol-a,CDK4,0.0014085289,transformer,gene,orf,22,0.6875,153,0.5,3932,0.40155228758169936,0.59375,1,CDK2,0,,TRUE,gene
quinine,KCNN4,0.0019762977,transformer,gene,orf,15,0.46875,106,0.3464052287581699,2871,0.2931985294117647,0.40757761437908496,0,,0,,FALSE,neither
regorafenib,ABL1,4.0393998e-4,transformer,gene,orf,29,0.90625,270,0.8823529411764706,7281,0.7435661764705882,0.8943014705882353,3,BRAF|KDR|RET,0,,TRUE,gene
rifamycin,SLCO2B1,9.3119044e-4,transformer,gene,orf,22,0.6875,243,0.7941176470588235,5739,0.5860906862745098,0.7408088235294117,0,,0,,FALSE,neither
